Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","554","New Zealand","5111","Stocks","02123","Goats","2024","2024","An","88428","A","Official figure",""
"QCL","Crops and livestock products","554","New Zealand","5111","Stocks","02131","Horses","2024","2024","An","31184","A","Official figure",""
"QCL","Crops and livestock products","554","New Zealand","5111","Stocks","02122","Sheep","2024","2024","An","23583001","A","Official figure",""
"QCL","Crops and livestock products","554","New Zealand","5111","Stocks","02140","Swine / pigs","2024","2024","An","243588","A","Official figure",""
"QCL","Crops and livestock products","554","New Zealand","5112","Stocks","02152","Turkeys","2024","2024","1000 An","76","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","562","Niger","5111","Stocks","02132","Asses","2024","2024","An","2110632","A","Official figure",""
"QCL","Crops and livestock products","562","Niger","5111","Stocks","02111","Cattle","2024","2024","An","20375030","A","Official figure",""
"QCL","Crops and livestock products","562","Niger","5112","Stocks","02151","Chickens","2024","2024","1000 An","21024","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","562","Niger","5111","Stocks","02123","Goats","2024","2024","An","22031302","A","Official figure",""
"QCL","Crops and livestock products","562","Niger","5111","Stocks","02131","Horses","2024","2024","An","268765","A","Official figure",""
"QCL","Crops and livestock products","562","Niger","5111","Stocks","02122","Sheep","2024","2024","An","15669056","A","Official figure",""
"QCL","Crops and livestock products","562","Niger","5111","Stocks","02140","Swine / pigs","2024","2024","An","42943","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5111","Stocks","02132","Asses","2024","2024","An","1344853","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5114","Stocks","02196","Bees","2024","2024","No","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","566","Nigeria","5111","Stocks","02111","Cattle","2024","2024","An","20943448","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5112","Stocks","02151","Chickens","2024","2024","1000 An","241700","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5111","Stocks","02123","Goats","2024","2024","An","90970883","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5111","Stocks","02131","Horses","2024","2024","An","104092","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5112","Stocks","02191","Rabbits and hares","2024","2024","1000 An","6136","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5111","Stocks","02122","Sheep","2024","2024","An","52136324","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5111","Stocks","02140","Swine / pigs","2024","2024","An","9958091","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","570","Niue","5114","Stocks","02196","Bees","2024","2024","No","825","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","570","Niue","5111","Stocks","02111","Cattle","2024","2024","An","113","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","570","Niue","5112","Stocks","02151","Chickens","2024","2024","1000 An","19","E","Estimated value",""
"QCL","Crops and livestock products","570","Niue","5111","Stocks","02140","Swine / pigs","2024","2024","An","2362","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","807","North Macedonia","5114","Stocks","02196","Bees","2024","2024","No","316925","A","Official figure",""
"QCL","Crops and livestock products","807","North Macedonia","5111","Stocks","02112","Buffalo","2024","2024","An","644","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","807","North Macedonia","5111","Stocks","02111","Cattle","2024","2024","An","143953","A","Official figure",""
"QCL","Crops and livestock products","807","North Macedonia","5112","Stocks","02151","Chickens","2024","2024","1000 An","2573","A","Official figure",""
"QCL","Crops and livestock products","807","North Macedonia","5111","Stocks","02123","Goats","2024","2024","An","97918","A","Official figure",""
"QCL","Crops and livestock products","807","North Macedonia","5111","Stocks","02131","Horses","2024","2024","An","7815","A","Official figure",""
"QCL","Crops and livestock products","807","North Macedonia","5111","Stocks","02122","Sheep","2024","2024","An","517128","A","Official figure",""
"QCL","Crops and livestock products","807","North Macedonia","5111","Stocks","02140","Swine / pigs","2024","2024","An","179682","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5111","Stocks","02111","Cattle","2024","2024","An","852800","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5112","Stocks","02151","Chickens","2024","2024","1000 An","16579","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5112","Stocks","02154","Ducks","2024","2024","1000 An","125","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","578","Norway","5111","Stocks","02123","Goats","2024","2024","An","75000","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5111","Stocks","02131","Horses","2024","2024","An","35980","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5112","Stocks","02191","Rabbits and hares","2024","2024","1000 An","1","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5111","Stocks","02122","Sheep","2024","2024","An","2128600","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5111","Stocks","02140","Swine / pigs","2024","2024","An","709600","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5112","Stocks","02152","Turkeys","2024","2024","1000 An","367","A","Official figure",""
"QCL","Crops and livestock products","512","Oman","5111","Stocks","02132","Asses","2024","2024","An","21618","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","512","Oman","5114","Stocks","02196","Bees","2024","2024","No","178069","A","Official figure",""
"QCL","Crops and livestock products","512","Oman","5111","Stocks","02111","Cattle","2024","2024","An","446988","A","Official figure",""
"QCL","Crops and livestock products","512","Oman","5112","Stocks","02151","Chickens","2024","2024","1000 An","5084","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","512","Oman","5111","Stocks","02123","Goats","2024","2024","An","2592694","A","Official figure",""
"QCL","Crops and livestock products","512","Oman","5111","Stocks","02122","Sheep","2024","2024","An","681650","A","Official figure",""
"QCL","Crops and livestock products","586","Pakistan","5111","Stocks","02132","Asses","2024","2024","An","5938000","A","Official figure",""
"QCL","Crops and livestock products","586","Pakistan","5114","Stocks","02196","Bees","2024","2024","No","384742","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","586","Pakistan","5111","Stocks","02112","Buffalo","2024","2024","An","46310000","A","Official figure",""
"QCL","Crops and livestock products","586","Pakistan","5111","Stocks","02111","Cattle","2024","2024","An","57541000","A","Official figure",""
"QCL","Crops and livestock products","586","Pakistan","5112","Stocks","02151","Chickens","2024","2024","1000 An","2064210","A","Official figure",""
"QCL","Crops and livestock products","586","Pakistan","5112","Stocks","02154","Ducks","2024","2024","1000 An","3697","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","586","Pakistan","5111","Stocks","02123","Goats","2024","2024","An","87035000","A","Official figure",""
"QCL","Crops and livestock products","586","Pakistan","5111","Stocks","02131","Horses","2024","2024","An","382000","A","Official figure",""
"QCL","Crops and livestock products","586","Pakistan","5111","Stocks","02133","Mules and hinnies","2024","2024","An","214000","A","Official figure",""
"QCL","Crops and livestock products","586","Pakistan","5111","Stocks","02122","Sheep","2024","2024","An","32731000","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5111","Stocks","02111","Cattle","2024","2024","An","1401169","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5112","Stocks","02151","Chickens","2024","2024","1000 An","33596","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5112","Stocks","02154","Ducks","2024","2024","1000 An","114","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","591","Panama","5111","Stocks","02123","Goats","2024","2024","An","8998","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","591","Panama","5111","Stocks","02131","Horses","2024","2024","An","102460","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","591","Panama","5111","Stocks","02133","Mules and hinnies","2024","2024","An","2317","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","591","Panama","5111","Stocks","02140","Swine / pigs","2024","2024","An","508934","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5112","Stocks","02152","Turkeys","2024","2024","1000 An","17","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","598","Papua New Guinea","5111","Stocks","02111","Cattle","2024","2024","An","90889","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","598","Papua New Guinea","5112","Stocks","02151","Chickens","2024","2024","1000 An","4803","E","Estimated value",""
"QCL","Crops and livestock products","598","Papua New Guinea","5112","Stocks","02154","Ducks","2024","2024","1000 An","19","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","598","Papua New Guinea","5111","Stocks","02123","Goats","2024","2024","An","3150","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","598","Papua New Guinea","5111","Stocks","02131","Horses","2024","2024","An","2033","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","598","Papua New Guinea","5111","Stocks","02122","Sheep","2024","2024","An","7309","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","598","Papua New Guinea","5111","Stocks","02140","Swine / pigs","2024","2024","An","2055539","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","598","Papua New Guinea","5112","Stocks","02152","Turkeys","2024","2024","1000 An","17","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","600","Paraguay","5111","Stocks","02132","Asses","2024","2024","An","35480","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","600","Paraguay","5114","Stocks","02196","Bees","2024","2024","No","60380","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","600","Paraguay","5111","Stocks","02111","Cattle","2024","2024","An","13630216","E","Estimated value",""
